source,target,weight
7990,915,1
7990,3256,1
7990,4052,1
7990,4562,1
7990,3851,1
7990,4412,1
7990,1277,1
7990,6084,1
7990,7229,1
7990,5482,1
7990,2061,1
7990,8088,1
7990,8172,1
7990,3490,1
7990,9011,1
7990,6872,1
7990,6903,1
7990,1527,1
7990,2669,1
7990,4421,1
7990,5688,1
7990,582,1
7990,1707,1
7990,269,1
7990,5874,1
7990,2058,1
7990,1144,1
7990,1858,1
7990,10264,1
9377,4842,1
9377,2764,1
9377,1076,1
9377,8054,1
9377,8557,1
9377,3251,1
9377,4977,1
9377,8022,1
9377,7307,1
9377,4900,1
9377,3518,1
9377,2636,1
9377,1273,1
9377,6563,1
9377,10053,1
9377,7446,1
9377,8969,1
9377,10177,1
9377,4798,1
9377,2195,1
9377,527,1
9377,5504,1
9377,285,1
9377,5467,1
9377,6819,1
9377,7235,1
9377,8026,1
9377,7956,1
9377,1971,1
9377,5075,1
9377,7216,1
9377,293,1
9377,7767,1
9377,8106,1
9377,1503,1
9377,5644,1
9377,5857,1
9377,4016,1
9377,3989,1
9377,4015,1
9377,2767,1
9377,1199,1
9377,4234,1
9377,6196,1
9377,8113,1
9377,5592,1
9377,2062,1
9377,820,1
9377,1401,1
9377,5766,1
9377,8221,1
9377,3107,1
9377,4683,1
9377,508,1
9377,2653,1
9377,430,1
9377,4649,1
9377,7294,1
9377,6140,1
9377,73,1
9377,3983,1
9377,4926,1
9377,5475,1
9377,8124,1
9377,6557,1
9377,7315,1
9377,8209,1
9377,2181,1
9377,2985,1
9377,8479,1
9377,828,1
9377,1189,1
9377,3550,1
9377,3127,1
9377,2541,1
9377,2085,1
9377,6205,1
9377,3765,1
9377,1456,1
9377,1785,1
9377,7007,1
9377,5865,1
9377,3994,1
9377,2065,1
9377,2125,1
9377,1435,1
9377,143,1
9377,5756,1
9377,8137,1
9377,7771,1
9377,8912,1
9377,1759,1
9377,3206,1
9377,6278,1
9377,1921,1
9377,7378,1
9377,7278,1
9377,792,1
9377,5875,1
9377,8990,1
9377,3021,1
9377,879,1
9377,9400,1
9377,5999,1
9377,5906,1
9377,1926,1
9377,6718,1
9377,5465,1
9377,6777,1
9377,5470,1
9377,1045,1
9377,1358,1
9377,4185,1
9377,2425,1
9377,5937,1
9221,9894,1
9221,1910,1
9221,8224,1
9221,9828,1
9221,2873,1
9221,2024,1
9221,8249,1
9221,4952,1
9221,3382,1
9221,9894,1
9221,2024,1
9221,7020,1
9221,1092,1
9221,2781,1
9221,8532,1
5857,4842,1
5857,2764,1
5857,1076,1
5857,8054,1
5857,8557,1
5857,3251,1
5857,4977,1
5857,8022,1
5857,7307,1
5857,4900,1
5857,3518,1
5857,2636,1
5857,1273,1
5857,9377,1
5857,6563,1
5857,10053,1
5857,7446,1
5857,8969,1
5857,10177,1
5857,4798,1
5857,2195,1
5857,527,1
5857,5504,1
5857,285,1
5857,5467,1
5857,6819,1
5857,7235,1
5857,8026,1
5857,7956,1
5857,1971,1
5857,5075,1
5857,7216,1
5857,293,1
5857,7767,1
5857,8106,1
5857,1503,1
5857,5644,1
5857,4016,1
5857,3989,1
5857,4015,1
5857,2767,1
5857,1199,1
5857,4234,1
5857,6196,1
5857,8113,1
5857,5592,1
5857,2062,1
5857,820,1
5857,1401,1
5857,5766,1
5857,8221,1
5857,3107,1
5857,4683,1
5857,508,1
5857,2653,1
5857,430,1
5857,4649,1
5857,7294,1
5857,6140,1
5857,73,1
5857,3983,1
5857,4926,1
5857,5475,1
5857,8124,1
5857,6557,1
5857,7315,1
5857,8209,1
5857,2181,1
5857,2985,1
5857,8479,1
5857,828,1
5857,1189,1
5857,3550,1
5857,3127,1
5857,2541,1
5857,2085,1
5857,6205,1
5857,3765,1
5857,1456,1
5857,1785,1
5857,7007,1
5857,5865,1
5857,3994,1
5857,2065,1
5857,2125,1
5857,1435,1
5857,143,1
5857,5756,1
5857,8137,1
5857,7771,1
5857,8912,1
9565,4694,1
9565,7662,1
9565,7413,1
9565,5550,1
9565,300,1
9565,7945,1
9565,3815,1
9565,1305,1
9565,3253,1
9565,8243,1
9565,8479,1
9565,7364,1
9565,530,1
9565,5974,1
9565,10279,1
9565,7662,1
9565,7413,1
9565,300,1
9565,7945,1
9565,7294,1
9565,6640,1
9565,547,1
9565,8479,1
9565,4818,1
9565,5974,1
9565,9733,1
9565,3412,1
9565,5457,1
9565,8542,1
9565,9630,1
9565,3768,1
9565,9092,1
9565,2856,1
9565,6334,1
9565,9491,1
9565,2136,1
9565,530,1
9565,7867,1
9565,3752,1
9565,9080,1
9565,6546,1
9565,4401,1
9565,9165,1
9565,473,1
9565,4898,1
9565,1992,1
9565,9746,1
9565,2756,1
9565,1300,1
9565,7865,1
9565,1658,1
9565,2587,1
9565,4474,1
9565,7345,1
9565,7364,1
9565,6320,1
9565,7751,1
9565,1915,1
9565,940,1
9565,7413,1
9565,300,1
9565,7945,1
9565,3815,1
9565,6640,1
9565,1617,1
9565,9656,1
9565,7974,1
9565,2659,1
9565,2730,1
9565,5457,1
9565,2539,1
9565,6334,1
9565,3253,1
9565,6097,1
9565,530,1
400,3649,1
400,4751,1
400,5108,1
400,6663,1
400,1428,1
400,835,1
400,979,1
400,6185,1
400,10020,1
642,3482,1
642,412,1
642,582,1
642,3236,1
642,8705,1
642,439,1
642,1729,1
642,4429,1
642,3899,1
642,8048,1
642,8355,1
642,8611,1
642,10329,1
642,4622,1
642,4086,1
642,4919,1
642,3143,1
642,3433,1
642,2847,1
642,2591,1
642,10326,1
642,6493,1
642,3117,1
642,9700,1
642,5477,1
642,2217,1
642,5595,1
642,1944,1
642,1536,1
642,7972,1
642,1318,1
642,6169,1
642,9792,1
642,5277,1
642,2780,1
642,4509,1
9199,2447,1
9199,4381,1
9199,5061,1
9199,9893,1
9199,6524,1
9199,6128,1
9199,1622,1
9479,3058,1
9479,6946,1
9479,6705,1
9479,3196,1
9479,6436,1
9479,8425,1
9479,2922,1
9479,10013,1
9479,168,1
9479,4004,1
9479,5384,1
9479,3685,1
9479,8402,1
9479,1600,1
4890,4397,1
4890,2565,1
4890,8498,1
4890,3110,1
4890,4866,1
4890,9388,1
4890,1559,1
4890,2793,1
4890,3072,1
4890,3520,1
4890,7942,1
4890,7290,1
4890,7665,1
4890,7613,1
4890,1530,1
4890,6538,1
4890,5784,1
4890,8684,1
4076,7510,1
4076,7322,1
4076,7120,1
4076,1150,1
4076,7460,1
4076,983,1
4076,4372,1
4076,9728,1
4076,6499,1
4076,4956,1
4076,9149,1
4076,8875,1
4076,4356,1
4076,6231,1
4076,9321,1
4076,1587,1
4076,908,1
4076,3733,1
4076,9268,1
4076,3241,1
4076,2191,1
4076,9557,1
4076,92,1
4076,9905,1
4076,6732,1
4076,3196,1
4076,7510,1
4076,2879,1
4076,7322,1
4076,2158,1
4076,7245,1
4076,5193,1
4076,7224,1
4076,839,1
4076,3518,1
4076,2989,1
4076,9539,1
4076,4192,1
4076,488,1
4076,9194,1
4076,8884,1
4076,5826,1
4076,7804,1
4076,6593,1
4076,5963,1
4076,8138,1
4076,5343,1
4076,645,1
4076,6256,1
4076,2051,1
4076,8875,1
4076,8916,1
4076,6079,1
4076,8515,1
4076,8515,1
4076,7131,1
4076,94,1
4076,3083,1
4076,9082,1
4076,3524,1
4076,9978,1
4076,5525,1
4076,923,1
4076,3767,1
4076,908,1
4076,10150,1
4076,3241,1
4076,92,1
3279,7449,1
3279,4343,1
3279,5584,1
3279,4707,1
3279,4557,1
3279,3540,1
3279,5180,1
3279,9754,1
3279,2193,1
3279,1016,1
3279,907,1
3279,3537,1
3279,6887,1
3279,10312,1
3279,6705,1
3279,5247,1
3279,10107,1
3279,8309,1
3279,1880,1
3279,8801,1
3279,7836,1
3279,4895,1
3279,3333,1
3279,7806,1
3279,5951,1
3279,3798,1
3279,7780,1
3279,9947,1
3279,6180,1
3279,6324,1
3279,5161,1
3279,5532,1
3279,9664,1
3279,6036,1
3279,3620,1
3279,7986,1
3279,1236,1
3279,3875,1
3279,2045,1
3279,3532,1
3279,3001,1
3279,5019,1
3279,1682,1
3279,406,1
3279,2954,1
3279,7674,1
3279,3423,1
3279,7947,1
3279,6692,1
3279,610,1
3279,4482,1
3279,799,1
3279,6283,1
3279,4241,1
3279,3648,1
3279,8105,1
3279,8565,1
3279,10268,1
3279,6705,1
3279,4021,1
3279,621,1
3279,4833,1
3279,8563,1
3279,3950,1
3279,3510,1
3279,6059,1
3279,6439,1
3279,3856,1
3279,4352,1
3279,6283,1
3279,8684,1
3279,8030,1
3279,7652,1
3279,2833,1
3279,331,1
3279,8515,1
3279,4165,1
3279,7138,1
3279,4311,1
3279,9866,1
3279,9086,1
3279,7084,1
3279,8716,1
3279,7449,1
3279,7359,1
3279,1642,1
3279,7451,1
3279,4895,1
3279,498,1
3279,1666,1
3279,7806,1
3279,1428,1
3279,3620,1
3279,2045,1
3279,6136,1
3279,7674,1
3279,7947,1
3279,7449,1
3279,4343,1
3279,4707,1
3279,4557,1
3279,6973,1
3279,3869,1
3279,10147,1
3279,5180,1
3279,9754,1
3279,1016,1
3279,3537,1
3279,6887,1
3279,4101,1
3279,9406,1
3279,10312,1
3279,6705,1
3279,2448,1
3279,4895,1
3279,7806,1
3279,6589,1
3279,1246,1
3279,5532,1
3279,9664,1
3279,6036,1
3279,3620,1
3279,7986,1
3279,6680,1
3279,1236,1
3279,3875,1
3279,4771,1
3279,3532,1
3279,6136,1
3279,2954,1
3279,7674,1
3279,312,1
3279,6692,1
3279,610,1
3279,4482,1
3279,6283,1
3279,3404,1
3279,7304,1
3279,4143,1
3279,4343,1
3279,6810,1
3279,5584,1
3279,9915,1
3279,4707,1
3279,8149,1
3279,6973,1
3279,2193,1
3279,7015,1
3279,2734,1
3279,8515,1
3279,6543,1
3279,4648,1
3279,7492,1
3279,2448,1
3279,8140,1
3279,7245,1
3279,9743,1
3279,3798,1
3279,6307,1
3279,7780,1
3279,6377,1
3279,5455,1
3279,9947,1
3279,2498,1
3279,5532,1
3279,7583,1
3279,4117,1
3279,7131,1
3279,8089,1
3279,6680,1
3279,3423,1
3279,8014,1
3279,4093,1
3279,8189,1
3279,6692,1
3279,6335,1
3279,4482,1
3279,3404,1
3279,2950,1
3279,3648,1
3279,2108,1
3279,1358,1
3279,7156,1
3279,7062,1
3279,9915,1
3279,2833,1
3279,7944,1
3279,7117,1
3279,9743,1
3279,5111,1
3279,6865,1
3279,2610,1
3279,3620,1
3279,7039,1
3279,4193,1
7269,9398,1
7269,5279,1
7269,8786,1
1539,9231,1
1539,8560,1
1539,2962,1
1539,5108,1
1539,3886,1
1539,5594,1
1539,8235,1
1539,6262,1
1539,3290,1
1539,3917,1
1539,6801,1
1539,2676,1
1539,3328,1
5185,1223,1
5185,10144,1
5185,2292,1
5185,8828,1
5185,279,1
5185,2465,1
5185,1425,1
5185,4773,1
5185,2544,1
5185,3497,1
5185,4226,1
5185,2465,1
5185,2886,1
1360,10021,1
1360,1375,1
1360,797,1
1360,3578,1
1360,8559,1
1360,7629,1
1360,5854,1
1360,5274,1
1360,2695,1
1360,9004,1
1360,3847,1
1360,4344,1
1360,7170,1
1360,4212,1
1360,6232,1
1360,3093,1
1360,257,1
1360,1687,1
1360,5959,1
1360,3829,1
1360,7546,1
1360,825,1
1360,8389,1
1360,5891,1
1360,9804,1
1360,2774,1
1360,5618,1
1360,4819,1
1360,6948,1
1360,9447,1
1360,4854,1
1360,4291,1
1360,6206,1
1360,7073,1
1360,4163,1
1360,3501,1
1360,8855,1
6421,2040,1
6421,1734,1
6421,9970,1
6421,10145,1
6421,3192,1
6421,4145,1
6421,3034,1
6421,8974,1
6421,2336,1
6421,1789,1
6421,1663,1
6421,4052,1
6421,7171,1
6421,6987,1
6421,8185,1
6421,848,1
6421,7349,1
6421,5847,1
6421,4311,1
6421,2890,1
6421,3034,1
6421,6624,1
6421,6253,1
6421,2875,1
6421,5613,1
6421,6201,1
6421,7733,1
6421,7349,1
6421,4311,1
6421,2890,1
6421,8332,1
6421,3034,1
6421,8125,1
6421,4313,1
6421,9448,1
6421,168,1
6421,6055,1
6421,1247,1
6421,912,1
6421,3851,1
6421,4137,1
6421,9100,1
6421,1447,1
6421,9346,1
6421,8219,1
6421,6299,1
6421,5980,1
6421,3034,1
6421,366,1
6421,5640,1
6421,3170,1
6421,2966,1
6421,3390,1
6421,6253,1
6421,5768,1
6421,6346,1
6421,4722,1
6421,4543,1
6421,6829,1
6421,6554,1
6421,4732,1
6421,4156,1
6421,9346,1
6421,8353,1
6421,7018,1
6421,7592,1
6421,1777,1
6421,3344,1
6421,4145,1
6421,7847,1
6421,1691,1
6421,7913,1
6421,5591,1
6421,2028,1
6421,9747,1
6421,10265,1
6421,5293,1
6421,3034,1
6421,3387,1
6421,2071,1
6421,496,1
6421,6615,1
6421,2766,1
6421,1690,1
6421,5248,1
6421,5382,1
6421,7649,1
6421,6109,1
6421,9457,1
6421,2535,1
6421,8955,1
6421,3546,1
6421,8353,1
6421,8239,1
6421,1777,1
6421,4289,1
6421,366,1
6421,9993,1
6421,4440,1
6421,1707,1
6421,487,1
6421,909,1
6421,9869,1
6421,7058,1
6421,7900,1
6421,3196,1
6421,9752,1
6421,1574,1
6421,1893,1
6421,176,1
6421,3387,1
6421,4478,1
6421,1485,1
6421,1899,1
6421,8353,1
6421,366,1
6421,3688,1
6421,9876,1
6421,2153,1
6421,10156,1
6421,6254,1
6421,6013,1
6421,3314,1
6421,2627,1
6421,3309,1
6421,1149,1
6421,5582,1
6421,7405,1
6421,4126,1
6421,1662,1
6421,351,1
6421,7671,1
6421,7254,1
6421,5287,1
6421,2631,1
6421,1832,1
6421,5607,1
6421,10077,1
6421,9444,1
6421,4925,1
6421,8904,1
3823,8812,1
3823,8053,1
3823,1572,1
3823,9631,1
3823,2250,1
3823,5230,1
3823,8486,1
3823,1321,1
2639,8328,1
2639,10043,1
2639,5753,1
2639,2429,1
2639,3013,1
2639,252,1
2639,5822,1
2639,3738,1
2639,2783,1
2639,5799,1
2639,2267,1
2639,9642,1
2639,2430,1
9,5249,1
9,7952,1
9,2682,1
9,959,1
9,9824,1
9,1501,1
9,3121,1
9,2815,1
9,3725,1
9,4508,1
4795,7712,1
4795,7534,1
4795,9919,1
4795,7181,1
4795,9276,1
4795,8756,1
4795,5486,1
4795,5740,1
4795,5983,1
4795,1674,1
4795,2998,1
4795,1422,1
4795,507,1
4795,7189,1
4795,7125,1
4795,2582,1
4795,4612,1
4795,3708,1
4795,4353,1
4795,390,1
4795,4491,1
4795,4283,1
4795,3005,1
4795,3781,1
4795,7385,1
4795,2675,1
4795,7586,1
4795,7712,1
4795,7534,1
4795,9919,1
4795,7181,1
4795,2942,1
350,2458,1
350,663,1
350,1668,1
350,7302,1
350,5858,1
350,2055,1
350,759,1
350,6407,1
350,6651,1
350,9247,1
350,244,1
5537,9684,1
5537,7728,1
5537,3649,1
5537,4751,1
5537,5108,1
5537,9167,1
5537,2371,1
5537,1169,1
5537,8909,1
5537,2799,1
5537,6212,1
5537,4868,1
5537,1924,1
5537,4615,1
5537,6632,1
5537,7679,1
5537,1502,1
5537,9749,1
5537,7121,1
5537,859,1
5537,4751,1
5537,1169,1
5537,4868,1
5537,2449,1
5537,1924,1
5537,5539,1
5537,1704,1
5537,7643,1
5537,9328,1
5537,6678,1
2479,9671,1
2479,6063,1
2479,3150,1
2479,10187,1
2479,5871,1
2479,6268,1
2479,1026,1
2479,10132,1
2479,9832,1
2479,8082,1
2479,9080,1
2479,817,1
2479,6819,1
2479,8904,1
2479,5050,1
2479,6436,1
2479,1026,1
2479,3154,1
2479,6881,1
2479,9813,1
2479,5518,1
2479,204,1
2479,3154,1
999,493,1
999,650,1
999,3861,1
999,201,1
999,9330,1
999,5543,1
999,6690,1
999,4699,1
999,5330,1
999,3923,1
999,7848,1
999,3759,1
999,5219,1
999,2401,1
999,8962,1
999,6627,1
999,6614,1
999,697,1
999,7917,1
999,1220,1
999,5286,1
999,1276,1
999,6290,1
999,4401,1
999,1656,1
999,4474,1
999,9491,1
999,6320,1
999,6791,1
999,5045,1
999,7500,1
999,7320,1
999,3619,1
999,8904,1
999,9381,1
999,7525,1
1122,9514,1
1122,8127,1
1122,2701,1
1122,772,1
1122,6685,1
1122,4140,1
1122,2818,1
1122,9497,1
1122,5564,1
1122,6344,1
1122,7344,1
1122,9944,1
1122,5861,1
1122,4023,1
1122,9794,1
6404,8787,1
6404,4978,1
6404,4616,1
6404,1498,1
6404,9395,1
6404,8681,1
6404,6343,1
6404,7445,1
6404,6401,1
6404,2814,1
6404,6594,1
6404,3349,1
6404,7043,1
6404,8843,1
6404,1713,1
6404,5259,1
6404,72,1
6404,1678,1
6404,6201,1
4491,9276,1
4491,8756,1
4491,5486,1
4491,5740,1
4491,5983,1
4491,1674,1
4491,2998,1
4491,1422,1
4491,507,1
4491,4795,1
4491,7189,1
4491,7125,1
4491,2582,1
4491,4612,1
4491,3708,1
4491,4353,1
4491,390,1
4491,4283,1
4491,3005,1
4491,3781,1
4491,7385,1
4491,5714,1
4491,7131,1
4491,7131,1
4491,9299,1
4491,8741,1
586,4253,1
586,6124,1
586,5325,1
586,2757,1
586,6512,1
586,7333,1
586,2757,1
586,2592,1
586,10326,1
586,4131,1
586,4593,1
586,5477,1
586,9366,1
586,5703,1
586,3488,1
586,7808,1
586,7461,1
586,1552,1
586,4845,1
586,2972,1
586,1944,1
586,8019,1
586,9539,1
586,6169,1
586,5749,1
586,3151,1
5369,1980,1
5369,4243,1
5369,4901,1
5369,1168,1
5369,2322,1
5369,4388,1
5369,7256,1
5369,6216,1
5369,7907,1
5369,1980,1
5369,5882,1
5369,259,1
5369,4189,1
5369,4779,1
5369,363,1
5369,3049,1
5369,1473,1
5369,8173,1
5369,3942,1
5369,1698,1
5369,7563,1
5369,3652,1
5369,3543,1
5369,1650,1
5369,7333,1
5369,6226,1
5369,2429,1
5369,4243,1
5369,2419,1
5369,8476,1
5369,3610,1
5369,883,1
5369,6783,1
5369,1209,1
5369,354,1
5369,2819,1
5369,6418,1
297,1856,1
297,5276,1
297,5915,1
297,6406,1
297,9155,1
297,2535,1
297,6727,1
297,9584,1
297,7275,1
297,7860,1
297,10199,1
297,2442,1
297,3078,1
297,3185,1
297,6501,1
297,840,1
297,1505,1
297,376,1
297,3105,1
297,8274,1
297,7023,1
297,7840,1
297,8978,1
297,345,1
9499,138,1
9499,1298,1
9499,8862,1
9499,10192,1
9499,5581,1
9499,6591,1
9499,7476,1
9499,356,1
9499,516,1
9499,820,1
9499,1007,1
9499,7347,1
9499,4117,1
9499,5503,1
9499,3807,1
9499,1200,1
9499,7168,1
9499,8303,1
8434,8546,1
8434,787,1
8434,770,1
8434,83,1
6820,6985,1
6820,3165,1
6820,3846,1
6820,4138,1
6820,8851,1
6820,9068,1
6820,9258,1
6820,2580,1
6820,10245,1
6820,5919,1
6820,7423,1
6820,8694,1
6820,8384,1
6820,163,1
6820,7651,1
6820,3567,1
6820,9837,1
6820,1958,1
6820,4117,1
6820,7600,1
6820,4864,1
6820,5102,1
6820,5465,1
6820,5005,1
6820,9543,1
6820,3209,1
6820,4574,1
6820,6683,1
6820,5267,1
6820,877,1
6820,2429,1
6820,2605,1
6820,874,1
6820,9552,1
6820,3456,1
6820,4830,1
6820,7713,1
6820,7223,1
6820,7725,1
6820,9579,1
6820,8431,1
6820,4508,1
6820,9540,1
6820,6928,1
6820,8575,1
6820,1810,1
6820,5282,1
6820,4562,1
6820,7423,1
6820,3165,1
6820,10174,1
6820,3846,1
6820,9934,1
6820,9387,1
6820,4852,1
6820,9254,1
6820,4530,1
6820,4823,1
6820,7625,1
6820,955,1
6820,6350,1
6820,3244,1
6820,4269,1
6820,5022,1
6820,2590,1
6820,248,1
6820,1511,1
6820,131,1
6820,1631,1
6820,8356,1
6820,2908,1
6820,7423,1
6820,163,1
6820,4668,1
6820,3521,1
6820,647,1
6820,3340,1
6820,407,1
6820,3567,1
6820,6753,1
6820,5272,1
6820,4117,1
6820,7600,1
6820,5102,1
6820,2834,1
6820,6522,1
6820,4416,1
6820,1556,1
6820,6666,1
6820,5465,1
6820,513,1
6820,8885,1
6820,10180,1
6820,6507,1
6820,4909,1
6820,1305,1
6820,6037,1
6820,9098,1
6820,7625,1
6820,8092,1
6820,1902,1
6820,2341,1
6820,8954,1
6820,2073,1
6820,2178,1
6820,159,1
6820,2057,1
6820,4740,1
6820,8308,1
6820,3909,1
6820,4254,1
6820,5932,1
6820,2810,1
6820,9638,1
6820,4158,1
6820,10252,1
6820,4061,1
6820,3677,1
6820,545,1
6820,5985,1
6820,7517,1
6820,7726,1
6820,3460,1
6820,734,1
6820,4151,1
6820,7400,1
6820,7220,1
6820,3686,1
6820,55,1
6820,6827,1
6820,7553,1
6820,5009,1
6820,1492,1
6820,1601,1
6820,4796,1
6820,8980,1
6820,2156,1
6820,7610,1
6820,8270,1
6820,2033,1
6820,2686,1
6820,6463,1
6820,1339,1
6820,4198,1
6820,3745,1
6820,1996,1
6820,6660,1
6820,7980,1
6820,6879,1
6820,8734,1
6820,4178,1
6820,7982,1
6820,2720,1
6820,4791,1
6820,9572,1
6820,3506,1
6820,1117,1
6820,2420,1
6820,6252,1
6820,5324,1
6820,1952,1
6820,4338,1
6820,8006,1
6820,3664,1
6820,6332,1
6820,7366,1
6820,9086,1
6820,2546,1
6820,9198,1
6820,9913,1
6820,5789,1
6820,1707,1
6820,1439,1
6820,9290,1
6820,7856,1
6820,6720,1
6820,4156,1
6820,9133,1
6820,3005,1
6820,8561,1
6820,5584,1
6820,6366,1
6820,6990,1
6820,5943,1
6820,1057,1
6820,765,1
6820,1969,1
6820,2241,1
6820,1319,1
6820,2321,1
6820,8515,1
6820,8732,1
6820,6004,1
6820,2300,1
6820,1729,1
6820,5014,1
6820,7647,1
6820,1192,1
6820,6402,1
6820,9595,1
6820,4417,1
6820,6635,1
6820,254,1
6820,5760,1
6820,9824,1
6820,5501,1
6820,2529,1
6820,7548,1
6820,6185,1
6820,6615,1
6820,854,1
6820,4387,1
6820,1107,1
6820,9336,1
6820,6351,1
2284,8787,1
2284,234,1
2284,3895,1
2284,7535,1
2284,8563,1
2284,9687,1
2284,9345,1
2284,4826,1
2284,4217,1
2284,269,1
2284,2722,1
2284,562,1
2284,5901,1
2284,4323,1
2284,269,1
2284,3109,1
2284,6565,1
2284,7087,1
10119,4488,1
10119,1302,1
10119,4488,1
10119,722,1
10119,5208,1
10119,9594,1
10119,4488,1
33,5494,1
33,1519,1
33,9639,1
33,6415,1
33,365,1
33,7833,1
33,2781,1
33,168,1
33,7098,1
33,8957,1
33,585,1
33,88,1
33,5424,1
33,6415,1
33,9931,1
33,3939,1
33,5357,1
33,1748,1
33,969,1
33,7615,1
33,4064,1
33,8682,1
33,10033,1
33,5790,1
33,481,1
33,915,1
33,1333,1
33,7580,1
33,2716,1
33,4358,1
33,4007,1
33,9652,1
33,7429,1
33,7491,1
33,6746,1
33,6570,1
33,9745,1
33,3276,1
33,413,1
33,1634,1
33,10048,1
33,6629,1
33,6307,1
33,1965,1
33,1984,1
33,3212,1
33,9051,1
33,7314,1
33,5505,1
33,8012,1
33,10360,1
33,8957,1
33,4021,1
33,1381,1
33,6995,1
33,598,1
33,1192,1
33,6415,1
33,9931,1
33,10055,1
33,4716,1
33,7177,1
33,5614,1
33,6680,1
33,379,1
33,8693,1
33,1603,1
33,5357,1
33,1748,1
33,1712,1
33,168,1
33,4541,1
33,4358,1
33,1634,1
33,10048,1
33,1984,1
33,5358,1
33,7833,1
33,9745,1
33,6990,1
33,3371,1
33,379,1
33,5616,1
33,4677,1
33,4081,1
33,7669,1
33,7312,1
33,2560,1
33,10357,1
33,2692,1
33,7282,1
2005,8277,1
2005,8805,1
2005,8424,1
2005,5888,1
2005,4138,1
2005,3153,1
2005,3369,1
2005,355,1
2005,6198,1
2005,6911,1
2005,4187,1
2005,7466,1
2005,1241,1
2005,4272,1
2005,6980,1
2005,6608,1
2005,2695,1
2005,9522,1
2005,5810,1
2005,6236,1
2005,3032,1
2005,4025,1
2005,4703,1
2005,9428,1
2005,8805,1
2005,5620,1
2005,9904,1
2005,8348,1
2005,8805,1
2005,9682,1
2207,4603,1
2207,4595,1
2207,1399,1
2207,1253,1
2207,5506,1
2207,1137,1
2207,3853,1
2207,8882,1
2207,7701,1
2207,4847,1
2207,3013,1
2207,6010,1
2207,8291,1
2207,4571,1
2207,8129,1
2207,3718,1
2207,5327,1
2207,6993,1
2207,6688,1
2207,4266,1
2207,4114,1
2207,9588,1
2207,4847,1
2207,577,1
2207,6010,1
2207,5623,1
2207,9282,1
2207,8291,1
2207,5739,1
2207,3718,1
2207,1327,1
2207,7358,1
2207,5327,1
2207,6993,1
2207,6688,1
2207,4266,1
2207,7675,1
2207,8006,1
2207,8466,1
2207,6981,1
2207,8291,1
2207,3596,1
2207,5034,1
2207,1957,1
2207,4440,1
2207,6688,1
2207,5696,1
2207,7404,1
2207,6386,1
2207,3271,1
2207,1640,1
2207,6671,1
2207,5719,1
2207,10341,1
2207,6688,1
3896,3191,1
3896,8414,1
3896,6603,1
3896,6934,1
3896,8358,1
3896,5694,1
3896,4555,1
3896,7416,1
3896,1553,1
3896,8205,1
3896,8896,1
3896,3216,1
3896,1753,1
3896,7258,1
3896,6616,1
3896,307,1
3896,153,1
3896,4839,1
5160,6546,1
5160,2657,1
5160,9545,1
5160,539,1
5160,1391,1
5160,3928,1
5160,8516,1
5160,3102,1
5160,1824,1
5160,7945,1
5160,5855,1
5160,6772,1
5160,4685,1
5160,10100,1
1997,8404,1
1997,1444,1
1997,2265,1
1997,9996,1
1997,5718,1
1997,1102,1
1997,7508,1
1997,3659,1
1997,9907,1
1997,1288,1
1997,3736,1
1997,2736,1
1997,8091,1
1997,6596,1
1997,7392,1
1997,10097,1
1997,6856,1
1997,3820,1
1997,3822,1
3894,4134,1
3894,8625,1
3894,5539,1
3894,6678,1
3894,2806,1
3894,8473,1
3894,9421,1
3894,4563,1
3894,8769,1
3894,500,1
3894,9058,1
3894,8460,1
3894,2499,1
3894,7391,1
3894,8572,1
3894,4583,1
3894,5055,1
3894,3028,1
3894,8625,1
3894,6332,1
3951,4686,1
3951,7773,1
3951,6877,1
3951,4026,1
3951,9486,1
3951,8891,1
3951,5319,1
3951,10261,1
3951,4832,1
3951,374,1
3951,4125,1
3951,3012,1
3951,2987,1
3951,652,1
3951,9847,1
3951,9175,1
3951,8253,1
3951,9193,1
3951,5699,1
3951,9772,1
3951,6340,1
3951,8667,1
3951,4860,1
7776,7987,1
7776,4924,1
7776,4845,1
7776,3724,1
7776,6119,1
7776,4357,1
7776,4211,1
7776,1981,1
7776,5244,1
7776,9820,1
7776,5673,1
7776,3309,1
7776,1985,1
7776,984,1
7776,2693,1
7776,5253,1
7776,4357,1
4990,4177,1
4990,4608,1
4990,7527,1
4990,3925,1
4990,7131,1
4990,4608,1
4990,7527,1
4990,1243,1
4990,4070,1
4990,6127,1
4990,3070,1
4990,5427,1
4990,7766,1
4990,9589,1
4990,4725,1
4990,229,1
4990,8295,1
4990,7088,1
4990,3936,1
4990,8570,1
4990,8638,1
4990,5768,1
4990,6875,1
4990,7497,1
4990,1490,1
4990,3925,1
4990,7194,1
4990,4594,1
8387,8876,1
8387,10179,1
8387,6587,1
8387,2611,1
8387,10198,1
8387,147,1
8387,8469,1
8387,6087,1
8387,2490,1
8387,6165,1
8387,2230,1
8387,749,1
8387,4235,1
8387,10198,1
8387,147,1
8387,2490,1
8387,7357,1
8387,8857,1
8387,2417,1
8387,7568,1
8387,8510,1
8387,6295,1
8387,987,1
8387,6526,1
8387,6790,1
8387,4235,1
8387,6587,1
8387,2810,1
8387,10198,1
8387,2490,1
8387,8552,1
8387,6492,1
