,Id,Label,timeset,index,componentnumber,modularity_class,Authority,Hub,weighted indegree,weighted outdegree,Weighted Degree,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,dg,closeness,between
179,179,novice,,179.0,0,13,7.7e-05,0.0,7,0,7,0.0,0.0,0.0,0.000675610462310587,0.276149306782779,0.000675610462310587
180,180,intrinsically,,180.0,1,0,0.0,0.0,3,3,6,1.0,1.0,0.0,0.000289547340990251,0.000289547340990251,0.000289547340990251
181,181,excursion,,181.0,0,6,6.3e-05,0.0,6,0,6,0.0,0.0,0.0,0.000579094681980503,0.279111193495719,0.000579094681980503
182,182,wreck,,182.0,0,6,0.001312,0.0,16,0,16,0.0,0.0,0.0,0.00135122092462117,0.300862651175099,0.00135122092462117
183,183,accurate,,183.0,0,23,0.0018030000000000001,0.002002,22,31,53,0.28778,0.302952,5512.640891,0.00221986294759193,0.308407120307199,0.00221986294759193
184,184,individualism,,184.0,0,3,3.1e-05,7.4e-05,7,14,21,0.256345,0.266987,2952.238604,0.00135122092462117,0.274731989045063,0.00135122092462117
185,185,doofus,,185.0,0,10,0.01023,0.010395999999999999,94,106,200,0.297934,0.31681,6505.287962,0.00945854647234822,0.312975907057183,0.00945854647234822
186,186,engaged,,186.0,0,12,0.000177,0.000123,12,23,35,0.257867,0.269344,11453.642078,0.00250941028858218,0.298222438544269,0.00250941028858218
187,187,thrum,,187.0,0,6,7.2e-05,0.0,10,0,10,0.0,0.0,0.0,0.000868642022970755,0.269345649078386,0.000868642022970755
188,188,exposure,,188.0,0,2,1e-06,2e-06,2,4,6,0.201851,0.206936,4.769326,0.000386063121320335,0.232869482374235,0.000386063121320335
189,189,valorous,,189.0,0,12,0.0017170000000000002,0.0017280000000000002,18,20,38,0.263949,0.275132,0.0,0.00193031560660167,0.275127076326247,0.00193031560660167
190,190,ripper,,190.0,0,17,0.004836,0.0,6,0,6,0.0,0.0,0.0,0.000579094681980503,0.271383359148118,0.000579094681980503
191,191,constraint,,191.0,0,4,3.4e-05,0.0,6,0,6,0.0,0.0,0.0,0.000579094681980503,0.279209256940368,0.000579094681980503
192,192,esteemed,,192.0,0,17,7.8e-05,0.0,7,0,7,0.0,0.0,0.0,0.000675610462310587,0.264159700223748,0.000675610462310587
193,193,block,,193.0,0,3,0.00064,0.0008230000000000001,56,94,150,0.30332,0.323344,112296.469406,0.00878293601003764,0.337185342734768,0.00878293601003764
194,194,matériel,,194.0,0,3,2.2e-05,0.0,7,0,7,0.0,0.0,0.0,0.000675610462310587,0.264464000513275,0.000675610462310587
195,195,scary,,195.0,0,11,0.00042699999999999997,0.00040599999999999995,23,42,65,0.264986,0.27874,16811.772229,0.00386063121320335,0.279156444986234,0.00386063121320335
196,196,off,,196.0,0,9,0.005032,0.001962,279,71,350,0.322886,0.342506,696507.362137,0.0221021136955892,0.387626508931809,0.0221021136955892
197,197,attached,,197.0,0,11,1.9e-05,0.0,8,0,8,0.0,0.0,0.0,0.000772126242640671,0.267643049638615,0.000772126242640671
198,198,affrighted,,198.0,0,14,3.2e-05,0.0,6,0,6,0.0,0.0,0.0,0.000482578901650419,0.245649175291291,0.000482578901650419
199,199,closemouthed,,199.0,0,11,3.9e-05,0.0,6,0,6,0.0,0.0,0.0,0.000482578901650419,0.261551475127232,0.000482578901650419
200,200,conformation,,200.0,0,20,4.5e-05,0.0,6,0,6,0.0,0.0,0.0,0.000579094681980503,0.275457184803374,0.000579094681980503
201,201,definitive,,201.0,0,5,0.0012720000000000001,0.001348,13,19,32,0.273974,0.286673,4426.192363,0.00183379982627159,0.291573202643107,0.00183379982627159
202,202,inboard,,202.0,0,19,8e-06,0.0,12,0,12,0.0,0.0,0.0,0.001158189363961,0.250856463007808,0.001158189363961
203,203,sensitive,,203.0,0,8,0.002707,0.003839,23,36,59,0.296297,0.313769,74214.448979,0.00337805231155293,0.315885085340179,0.00337805231155293
204,204,submerged,,204.0,0,16,1.4999999999999999e-05,1.3000000000000001e-05,1,8,9,0.226162,0.233173,49.591011,0.000772126242640671,0.262395146704525,0.000772126242640671
205,205,sputter,,205.0,0,0,2.1e-05,0.0,7,0,7,0.0,0.0,0.0,0.000675610462310587,0.260838278992364,0.000675610462310587
206,206,administer,,206.0,0,4,0.000156,0.0,15,0,15,0.0,0.0,0.0,0.00144773670495125,0.289141385839646,0.00144773670495125
207,207,undisturbed,,207.0,0,16,0.001279,0.0,6,0,6,0.0,0.0,0.0,0.000579094681980503,0.284663885044929,0.000579094681980503
208,208,blat,,208.0,0,0,0.000161,0.00041799999999999997,23,45,68,0.284679,0.301475,2470.931064,0.00434321011485377,0.308969755541782,0.00434321011485377
209,209,harmed,,209.0,0,9,3.3e-05,0.0,6,0,6,0.0,0.0,0.0,0.000579094681980503,0.274046944560734,0.000579094681980503
210,210,sickened,,210.0,0,11,0.001351,0.0,8,0,8,0.0,0.0,0.0,0.000675610462310587,0.299198404704757,0.000675610462310587
211,211,excellency,,211.0,0,18,3.3e-05,0.0,6,0,6,0.0,0.0,0.0,0.000482578901650419,0.254747292894673,0.000482578901650419
212,212,cycle,,212.0,0,25,2.2e-05,0.00011599999999999999,9,14,23,0.254153,0.26427,26330.318446,0.00125470514429109,0.288366597332958,0.00125470514429109
213,213,feign,,213.0,0,24,5.5e-05,0.0,8,0,8,0.0,0.0,0.0,0.000772126242640671,0.266496974566645,0.000772126242640671
214,214,futile,,214.0,0,5,3.8e-05,0.0,6,0,6,0.0,0.0,0.0,0.000579094681980503,0.251460951125756,0.000579094681980503
215,215,fame,,215.0,0,4,0.000126,0.000117,10,12,22,0.2696,0.282291,5042.807271,0.001158189363961,0.280978614992672,0.001158189363961
216,216,paddling,,216.0,0,25,0.00072,0.0,23,0,23,0.0,0.0,0.0,0.0017372840459415101,0.280034200261589,0.0017372840459415101
217,217,insinuate,,217.0,0,3,4.2e-05,0.000182,5,17,22,0.280788,0.293563,2996.252132,0.00164076826561142,0.312162614172853,0.00164076826561142
218,218,ninnyhammer,,218.0,0,10,0.010187,0.010397,93,106,199,0.297934,0.31681,6078.365833,0.00936203069201814,0.312124889454381,0.00936203069201814
219,219,hammers,,219.0,0,10,5.2000000000000004e-05,0.0,11,0,11,0.0,0.0,0.0,0.000675610462310587,0.267823448852869,0.000675610462310587
220,220,snoopy,,220.0,0,12,7.099999999999999e-05,0.0,8,0,8,0.0,0.0,0.0,0.000675610462310587,0.264389551274486,0.000675610462310587
221,221,recompense,,221.0,0,9,9.300000000000001e-05,0.000359,19,37,56,0.277895,0.291805,57195.100798,0.00289547340990251,0.319667730554198,0.00289547340990251
222,222,yo-yo,,222.0,0,10,0.010187,0.010426000000000001,93,117,210,0.302586,0.32222,23240.654857,0.010423704275649,0.318445894705954,0.010423704275649
223,223,episode,,223.0,0,3,9.9e-05,0.0,6,0,6,0.0,0.0,0.0,0.000579094681980503,0.275273693473236,0.000579094681980503
224,224,mutilation,,224.0,0,25,0.000395,0.0,6,0,6,0.0,0.0,0.0,0.000579094681980503,0.269824010552929,0.000579094681980503
225,225,polite,,225.0,0,18,0.000275,0.0,8,0,8,0.0,0.0,0.0,0.000675610462310587,0.260956874789728,0.000675610462310587
226,226,hardihood,,226.0,0,2,0.00018600000000000002,0.000221,33,53,86,0.297191,0.313395,35550.659981,0.00511533635749445,0.314194267694126,0.00511533635749445
227,227,droop,,227.0,0,6,5.4000000000000005e-05,0.0,11,0,11,0.0,0.0,0.0,0.000868642022970755,0.290140189177705,0.000868642022970755
228,228,slash,,228.0,0,6,0.000321,0.00018899999999999999,27,27,54,0.269827,0.283083,4165.445005,0.00308850497056268,0.298636229289777,0.00308850497056268
229,229,enduring,,229.0,0,9,0.000298,0.00047400000000000003,10,32,42,0.276471,0.291482,7217.411579,0.00270244184924235,0.31543178175533,0.00270244184924235
230,230,twitch,,230.0,0,6,7.8e-05,0.0,11,0,11,0.0,0.0,0.0,0.000965157803300839,0.283057200834308,0.000965157803300839
231,231,disagreeable,,231.0,0,11,0.000391,0.000377,13,19,32,0.26461,0.277766,435.004511,0.00193031560660167,0.29001801459914,0.00193031560660167
232,232,nature,,232.0,0,3,0.000271,0.00029,30,44,74,0.299282,0.315385,84524.641584,0.00443972589518386,0.319055642867528,0.00443972589518386
233,233,icky,,233.0,0,11,0.000359,0.0,13,0,13,0.0,0.0,0.0,0.00125470514429109,0.276785578460832,0.00125470514429109
234,234,cover,,234.0,0,19,0.0015400000000000001,0.0,91,0,91,0.0,0.0,0.0,0.00723868352475629,0.332347489659017,0.00723868352475629
235,235,vasty,,235.0,0,25,0.008149,0.008237000000000001,44,45,89,0.275136,0.290527,0.0,0.00443972589518386,0.289465444551711,0.00443972589518386
236,236,megabucks,,236.0,0,3,6.2e-05,0.0,6,0,6,0.0,0.0,0.0,0.000579094681980503,0.269887450457184,0.000579094681980503
237,237,liberate,,237.0,0,5,9.1e-05,0.0,8,0,8,0.0,0.0,0.0,0.000579094681980503,0.277104815086384,0.000579094681980503
238,238,buttress,,238.0,0,9,7.6e-05,0.0,14,0,14,0.0,0.0,0.0,0.00106167358363092,0.286185814456095,0.00106167358363092
239,239,impassioned,,239.0,0,8,0.000322,0.0,16,0,16,0.0,0.0,0.0,0.00154425248528134,0.284907247898584,0.00154425248528134
240,240,congenitally,,240.0,1,0,0.0,0.0,3,3,6,1.0,1.0,0.0,0.000289547340990251,0.000289547340990251,0.000289547340990251
241,241,assistance,,241.0,0,9,0.000117,0.000273,9,11,20,0.257939,0.268388,1279.73495,0.00144773670495125,0.307599050677382,0.00144773670495125
242,242,dis,,242.0,0,6,0.000193,0.001422,30,52,82,0.305344,0.321689,20139.541114,0.00424669433452369,0.321758493710308,0.00424669433452369
243,243,fudge,,243.0,0,13,0.00042800000000000005,0.000359,34,77,111,0.294645,0.312598,44635.936853,0.00772126242640671,0.314251611134618,0.00772126242640671
244,244,shame,,244.0,0,22,0.000102,6.9e-05,29,39,68,0.262907,0.275075,95565.257719,0.0035710838722131,0.287700067282591,0.0035710838722131
245,245,partial,,245.0,0,20,2.8000000000000003e-05,1.4999999999999999e-05,14,12,26,0.245269,0.2544,24466.356922,0.0017372840459415101,0.285387340222391,0.0017372840459415101
246,246,dolor,,246.0,0,1,4.3e-05,5e-06,11,9,20,0.213812,0.220586,353.361937,0.001158189363961,0.256875571039101,0.001158189363961
247,247,forlorn,,247.0,0,11,0.002364,0.00243,74,84,158,0.292243,0.310377,48766.29352,0.00723868352475629,0.314797419588353,0.00723868352475629
248,248,demanding,,248.0,0,12,0.000655,0.0006799999999999999,48,64,112,0.298767,0.317076,35641.298326,0.00511533635749445,0.317613727550975,0.00511533635749445
249,249,giggle,,249.0,0,0,0.001306,0.0,10,0,10,0.0,0.0,0.0,0.000772126242640671,0.291589661757001,0.000772126242640671
250,250,rasps,,250.0,0,7,1.9e-05,0.0,11,0,11,0.0,0.0,0.0,0.000965157803300839,0.250200327336479,0.000965157803300839
251,251,FALSE,,251.0,0,24,0.000241,0.0,50,0,50,0.0,0.0,0.0,0.00366759965254319,0.306858992961967,0.00366759965254319
252,252,humor,,252.0,0,24,9.7e-05,6.6e-05,17,23,40,0.262981,0.274487,12088.108003,0.00231637872792201,0.289206139523279,0.00231637872792201
253,253,riot,,253.0,0,25,0.000397,0.0,6,0,6,0.0,0.0,0.0,0.000579094681980503,0.271633100624472,0.000579094681980503
254,254,rook,,254.0,0,13,0.00031800000000000003,0.000343,37,55,92,0.308793,0.326997,41124.857142,0.00530836791815461,0.322099573363178,0.00530836791815461
255,255,mask,,255.0,0,19,0.000124,7.3e-05,30,34,64,0.271867,0.283993,8337.919378,0.00270244184924235,0.289198043726746,0.00270244184924235
256,256,despond,,256.0,0,11,2.9999999999999997e-05,0.0,14,0,14,0.0,0.0,0.0,0.00106167358363092,0.247206855927127,0.00106167358363092
257,257,thunderous,,257.0,0,8,0.000202,0.0,7,0,7,0.0,0.0,0.0,0.000675610462310587,0.261624334381345,0.000675610462310587
258,258,incontestably,,258.0,0,21,0.000484,0.000479,20,22,42,0.248431,0.259014,0.0,0.00212334716726184,0.2585405469619,0.00212334716726184
259,259,devices,,259.0,0,20,0.000265,0.0,18,0,18,0.0,0.0,0.0,0.0017372840459415101,0.277521670769101,0.0017372840459415101
260,260,bonkers,,260.0,0,10,0.000651,0.0,25,0,25,0.0,0.0,0.0,0.00241289450825209,0.287547921288426,0.00241289450825209
261,261,cocker,,261.0,0,22,1e-05,0.0,7,0,7,0.0,0.0,0.0,0.000675610462310587,0.262615260073987,0.000675610462310587
262,262,fulsome,,262.0,0,11,0.0008230000000000001,0.000805,38,50,88,0.282771,0.298607,33313.832752,0.00492230479683428,0.301099405906285,0.00492230479683428
263,263,blazoning,,263.0,0,25,5.9e-05,0.00022400000000000002,8,19,27,0.262134,0.274394,3877.055082,0.00183379982627159,0.304005582675178,0.00183379982627159
264,264,romanticized,,264.0,0,24,0.000103,0.0012369999999999998,4,12,16,0.251571,0.26218,1460.360887,0.00125470514429109,0.267504446298564,0.00125470514429109
265,265,nth,,265.0,0,17,0.0017929999999999999,0.0017289999999999999,10,12,22,0.274715,0.287282,0.0,0.001158189363961,0.288101221898284,0.001158189363961
266,266,farseeing,,266.0,0,24,4e-06,3.6e-05,9,11,20,0.19067,0.194992,0.0,0.00106167358363092,0.242489477890587,0.00106167358363092
267,267,demesne,,267.0,0,3,4.7e-05,0.0,11,0,11,0.0,0.0,0.0,0.000965157803300839,0.283375530516788,0.000965157803300839
268,268,catty,,268.0,0,12,0.0013449999999999998,0.0,6,0,6,0.0,0.0,0.0,0.000579094681980503,0.286011508985093,0.000579094681980503
269,269,travel,,269.0,0,6,0.000595,0.0006190000000000001,73,88,161,0.317045,0.337665,62911.56614,0.00830035710838722,0.333743231014394,0.00830035710838722
270,270,more,,270.0,0,9,0.000708,0.00045999999999999996,22,39,61,0.273732,0.28736,49383.267132,0.00366759965254319,0.291647283291945,0.00366759965254319
271,271,cope,,271.0,0,19,0.000139,0.0,28,0,28,0.0,0.0,0.0,0.00260592606891226,0.306240454010688,0.00260592606891226
272,272,offset,,272.0,0,9,0.00014099999999999998,0.000157,26,35,61,0.281845,0.296046,9503.824123,0.00328153653122285,0.304086116325736,0.00328153653122285
273,273,upturn,,273.0,0,9,0.000145,0.0,8,0,8,0.0,0.0,0.0,0.000675610462310587,0.299719217733342,0.000675610462310587
274,274,consign,,274.0,0,9,0.000148,0.0,9,0,9,0.0,0.0,0.0,0.000868642022970755,0.28916566507265,0.000868642022970755
275,275,court,,275.0,0,4,0.000124,5.4000000000000005e-05,7,11,18,0.250556,0.260592,7067.411375,0.001158189363961,0.29217516660682,0.001158189363961
276,276,behold,,276.0,0,4,0.000288,0.0,42,0,42,0.0,0.0,0.0,0.00366759965254319,0.308932798542225,0.00366759965254319
277,277,indurate,,277.0,0,12,0.000204,0.000185,38,44,82,0.273061,0.287482,27645.104438,0.00424669433452369,0.302111993100087,0.00424669433452369
278,278,descendant,,278.0,0,11,4.5e-05,5.6000000000000006e-05,4,18,22,0.248768,0.25878,3630.486421,0.0017372840459415101,0.268519564278488,0.0017372840459415101
279,279,mitigate,,279.0,0,16,4.1e-05,0.0,6,0,6,0.0,0.0,0.0,0.000579094681980503,0.264355724566289,0.000579094681980503
280,280,high-ticket,,280.0,0,18,0.000128,0.000109,12,14,26,0.253549,0.263372,0.0,0.00135122092462117,0.266119412587274,0.00135122092462117
281,281,please,,281.0,0,18,4.1e-05,0.0,10,0,10,0.0,0.0,0.0,0.000965157803300839,0.27904334376065,0.000965157803300839
282,282,prideful,,282.0,0,17,0.0013390000000000001,0.0,10,0,10,0.0,0.0,0.0,0.000772126242640671,0.266972161047382,0.000772126242640671
283,283,federate,,283.0,0,3,3.1e-05,0.0,9,0,9,0.0,0.0,0.0,0.000868642022970755,0.269570548900181,0.000868642022970755
284,284,stockade,,284.0,0,4,4.6e-05,0.0,7,0,7,0.0,0.0,0.0,0.000675610462310587,0.28734797418993,0.000675610462310587
285,285,divine,,285.0,0,17,0.100601,0.102933,92,98,190,0.322379,0.345519,48752.275568,0.00945854647234822,0.340093548278321,0.00945854647234822
286,286,vitally,,286.0,0,25,0.015059999999999999,0.015967,69,78,147,0.307321,0.32724,0.0,0.00752823086574654,0.325355768464415,0.00752823086574654
287,287,bless,,287.0,0,18,1.3000000000000001e-05,1e-05,12,14,26,0.240871,0.250236,7878.583958,0.00144773670495125,0.263748320552733,0.00144773670495125
288,288,pebbly,,288.0,0,10,4.5e-05,7.8e-05,10,12,22,0.251564,0.261909,0.0,0.001158189363961,0.279163988327899,0.001158189363961
289,289,wallops,,289.0,0,10,3.7e-05,0.0,13,0,13,0.0,0.0,0.0,0.000579094681980503,0.265027108490048,0.000579094681980503
290,290,X-rated,,290.0,0,11,0.000404,0.0,13,0,13,0.0,0.0,0.0,0.00125470514429109,0.283538854870199,0.00125470514429109
291,291,threadbare,,291.0,0,23,0.0013369999999999999,0.0,15,0,15,0.0,0.0,0.0,0.00144773670495125,0.303434126826169,0.00144773670495125
292,292,sore,,292.0,0,25,0.017305,0.0,112,0,112,0.0,0.0,0.0,0.0108097673969694,0.331824427187337,0.0108097673969694
293,293,fantastic,,293.0,0,17,0.10155800000000001,0.10389000000000001,118,128,246,0.329635,0.353821,154327.448229,0.0121609883215905,0.345750392103432,0.0121609883215905
294,294,tormenting,,294.0,0,12,0.000215,0.0,16,0,16,0.0,0.0,0.0,0.000965157803300839,0.266565737332298,0.000965157803300839
295,295,colloquy,,295.0,0,0,8e-06,0.0,7,0,7,0.0,0.0,0.0,0.000675610462310587,0.251424232563898,0.000675610462310587
296,296,circulate,,296.0,0,9,7.3e-05,0.0,8,0,8,0.0,0.0,0.0,0.000675610462310587,0.304211475737649,0.000675610462310587
297,297,run-through,,297.0,0,4,8.4e-05,0.000109,20,24,44,0.247788,0.258126,0.0,0.00231637872792201,0.270459754857599,0.00231637872792201
298,298,dreadful,,298.0,0,11,0.005125,0.006468000000000001,130,146,276,0.320274,0.34383,236312.835273,0.0123540198822507,0.340519519959477,0.0123540198822507
299,299,reliable,,299.0,0,18,0.000192,0.0,6,0,6,0.0,0.0,0.0,0.000579094681980503,0.277633541588524,0.000579094681980503
300,300,honorable,,300.0,0,18,0.0028399999999999996,0.003118,20,30,50,0.273149,0.286855,418.583379,0.00193031560660167,0.29237361584974,0.00193031560660167
301,301,wont,,301.0,0,4,0.000245,0.0,6,0,6,0.0,0.0,0.0,0.000579094681980503,0.280322942314282,0.000579094681980503
302,302,order,,302.0,0,3,0.00038700000000000003,0.000714,66,117,183,0.322166,0.343628,154523.538862,0.0102306727149889,0.347272907191857,0.0102306727149889
303,303,hell-for-leather,,303.0,0,8,0.001419,0.0,8,0,8,0.0,0.0,0.0,0.000772126242640671,0.286948913036429,0.000772126242640671
304,304,enthralled,,304.0,0,12,3.2e-05,0.0,7,0,7,0.0,0.0,0.0,0.000579094681980503,0.263613720746378,0.000579094681980503
305,305,wherry,,305.0,0,19,8e-06,0.0,10,0,10,0.0,0.0,0.0,0.000965157803300839,0.248610798124186,0.000965157803300839
306,306,blisteringly,,306.0,0,25,0.015059999999999999,0.015967,69,78,147,0.307321,0.32724,0.0,0.00752823086574654,0.325355768464415,0.00752823086574654
307,307,spleen,,307.0,0,1,5.7999999999999994e-05,6.9e-05,17,20,37,0.257272,0.268733,15457.372372,0.00193031560660167,0.276060757182763,0.00193031560660167
308,308,short-circuited,,308.0,0,23,3.3e-05,0.0,11,0,11,0.0,0.0,0.0,0.00106167358363092,0.256047925945538,0.00106167358363092
309,309,archive,,309.0,0,3,4.8e-05,0.0,5,0,5,0.0,0.0,0.0,0.000482578901650419,0.255990824790013,0.000482578901650419
310,310,roaringly,,310.0,0,25,0.015059999999999999,0.015967,69,78,147,0.307321,0.32724,0.0,0.00752823086574654,0.325355768464415,0.00752823086574654
311,311,epic,,311.0,0,17,0.004684000000000001,0.004839,18,40,58,0.287046,0.302378,26122.066072,0.00376411543287327,0.302421525015385,0.00376411543287327
312,312,tag,,312.0,0,6,0.001258,0.001174,63,67,130,0.311089,0.33095,27210.32806,0.00704565196409612,0.331707231210485,0.00704565196409612
313,313,scorching,,313.0,0,8,0.001354,0.0,9,0,9,0.0,0.0,0.0,0.000675610462310587,0.279314940818411,0.000675610462310587
314,314,putatively,,314.0,0,21,1.6e-05,2e-06,22,7,29,1.0,1.0,0.0,0.00221986294759193,0.224168331294765,0.00221986294759193
315,315,raising,,315.0,0,8,3.3e-05,0.0,7,0,7,0.0,0.0,0.0,0.000675610462310587,0.268806018683177,0.000675610462310587
316,316,angry,,316.0,0,8,0.0019199999999999998,0.002038,30,32,62,0.269912,0.283925,0.0,0.00308850497056268,0.286869233778096,0.00308850497056268
317,317,adore,,317.0,0,18,3.7e-05,0.0,8,0,8,0.0,0.0,0.0,0.000675610462310587,0.27247129750107,0.000675610462310587
318,318,shamble,,318.0,0,6,0.000131,0.0,14,0,14,0.0,0.0,0.0,0.00135122092462117,0.283640054801926,0.00135122092462117
319,319,battering,,319.0,0,25,0.0009140000000000001,0.001464,26,80,106,0.305144,0.324547,12108.607161,0.00714216774442621,0.329864354419061,0.00714216774442621
320,320,improved,,320.0,0,23,0.000149,0.000169,8,10,18,0.252662,0.262359,0.0,0.000868642022970755,0.272845492183883,0.000868642022970755
321,321,discontinuation,,321.0,0,9,0.00011200000000000001,0.000125,23,25,48,0.274164,0.287516,0.0,0.00241289450825209,0.295704316800256,0.00241289450825209
322,322,blackened,,322.0,0,11,0.000468,0.000571,35,58,93,0.276017,0.290538,12099.794249,0.00472927323617411,0.301494826243231,0.00472927323617411
323,323,borderline,,323.0,0,9,0.000516,0.0005549999999999999,32,35,67,0.286549,0.301492,36407.035584,0.0034745680918830202,0.309284247404441,0.0034745680918830202
324,324,idle,,324.0,0,5,0.00011999999999999999,0.0,8,0,8,0.0,0.0,0.0,0.000772126242640671,0.300224396735072,0.000772126242640671
325,325,detect,,325.0,0,9,0.000139,0.0,7,0,7,0.0,0.0,0.0,0.000675610462310587,0.28129228404309,0.000675610462310587
326,326,groundwork,,326.0,0,4,6.9e-05,6.6e-05,10,12,22,0.260926,0.271082,0.0,0.001158189363961,0.280574175499051,0.001158189363961
327,327,tosh,,327.0,0,13,0.000262,0.0,20,0,20,0.0,0.0,0.0,0.00193031560660167,0.298489547139654,0.00193031560660167
328,328,disorder,,328.0,0,1,0.000102,0.000292,28,62,90,0.289421,0.305518,31901.102772,0.00559791525914487,0.322129703347278,0.00559791525914487
329,329,tranquil,,329.0,0,16,0.001288,0.0,11,0,11,0.0,0.0,0.0,0.000772126242640671,0.288189626089337,0.000772126242640671
330,330,restfulness,,330.0,0,16,0.00011399999999999999,0.000131,13,15,28,0.242346,0.251381,0.0,0.00144773670495125,0.258023969530971,0.00144773670495125
331,331,blowout,,331.0,0,3,9.300000000000001e-05,7.5e-05,13,12,25,0.279723,0.293761,124.97605,0.00144773670495125,0.296357478945799,0.00144773670495125
332,332,estimation,,332.0,0,4,1.1e-05,1.8e-05,7,12,19,0.242518,0.253265,390.017465,0.00106167358363092,0.267469817891277,0.00106167358363092
